Time_ms,Cycle,Ax,Ay,Az,Force_kg
3186400,9104,77,-72,17708,40.84
3186450,9104,264,-11,19724,41.65
3186500,9104,-239,-74,-193,41.19
3186550,9104,675,-66,-19852,41.32
3186600,9104,11,-213,-17333,40.32
3186650,9104,160,-238,-7588,41.22
3186700,9104,-57,-4,10420,40.95
3186750,9105,-367,-215,24935,40.64
3186800,9105,64,-140,10310,41.15
3186850,9105,-356,-212,-7589,42.04
3186900,9105,153,-110,-17355,41.43
3186950,9105,157,-82,-20043,41.49
3187000,9105,234,-136,-187,40.57
3187050,9105,-174,-82,19878,41.71
3187100,9106,229,-117,17202,41.24
3187150,9106,-396,-82,7646,40.78
3187200,9106,-678,-20,-10679,40.43
3187250,9106,-135,-70,-24764,41.61
3187300,9106,-327,-34,-10449,40.42
3187350,9106,225,75,7393,40.57
3187400,9106,-317,5,17479,41.85
3187450,9107,-102,-168,19843,41.35
3187500,9107,-17,-85,-56,40.82
3187550,9107,223,-38,-19849,41.17
3187600,9107,-181,-116,-17413,40.46
3187650,9107,57,-104,-7472,40.45
3187700,9107,-519,-162,10602,40.91
3187750,9107,-400,-39,24569,40.66
3187800,9108,-1141,-65,10751,41.03
3187850,9108,-102,-47,-8044,41.44
3187900,9108,-126,-73,-16993,41.33
3187950,9108,-547,-83,-19887,40.63
3188000,9108,-337,93,-71,41.07
3188050,9108,-71,-136,20067,40.76
3188100,9108,214,-28,17495,40.48
3188150,9109,-280,-29,7726,41.11
3188200,9109,-621,-86,-10677,40.59
3188250,9109,160,-78,-24552,40.61
3188300,9109,329,46,-11072,40.43
3188350,9109,50,-286,7757,40.73
3188400,9109,59,-126,17225,40.53
3188450,9109,668,30,19743,41.33
3188500,9110,623,-146,265,40.51
3188550,9110,-402,51,-20050,40.26
3188600,9110,401,-92,-17449,41.55
3188650,9110,-30,-125,-7884,40.65
3188700,9110,-167,-107,10767,40.07
3188750,9110,-297,37,24385,40.85
3188800,9110,378,-116,10469,40.82
3188850,9111,-463,-262,-7532,41.06
3188900,9111,354,-53,-17089,41.31
3188950,9111,-518,-13,-19916,40.54
3189000,9111,260,121,152,40.64
3189050,9111,-378,-35,19841,40.61
3189100,9111,472,-289,17584,40.99
3189150,9111,644,129,7321,41.35
3189200,9112,115,-44,-10985,40.68
3189250,9112,180,-138,-24415,40.32
3189300,9112,183,-134,-10787,40.36
3189350,9112,-197,-21,7548,40.85
3189400,9112,36,87,17348,41.69
3189450,9112,195,-44,19871,40.38
3189500,9112,7,-196,-191,40.42
3189550,9113,-223,-158,-19700,40.78
3189600,9113,-194,-64,-17426,40.83
3189650,9113,311,-29,-7427,40.88
3189700,9113,351,-246,10506,40.92
3189750,9113,-135,-139,24610,40.71
3189800,9113,-110,26,10369,40.34
3189850,9113,91,56,-7784,41.67
3189900,9114,-164,-30,-17505,40.6
3189950,9114,77,-22,-19742,40.53
3190000,9114,-81,219,-16,41.18
3190050,9114,29,-15,19845,40.6
3190100,9114,-5,9,17060,40.64
3190150,9114,-120,27,7466,40.59
3190200,9114,-160,49,-10793,41.02
3190250,9115,-508,1,-24592,40.81
3190300,9115,303,-144,-10992,41.75
3190350,9115,457,-57,7340,41.05
3190400,9115,59,-11,17414,40.67
3190450,9115,612,-111,20037,41.2
3190500,9115,551,-164,-112,41.18
3190550,9115,116,-53,-20083,40.74
3190600,9116,447,100,-17638,41.14
3190650,9116,-120,-19,-7235,41.01
3190700,9116,-9,-193,10453,41.4
3190750,9116,224,10,24398,41.05
3190800,9116,-442,-239,10184,40.06
3190850,9116,-182,-30,-7789,40.86
3190900,9116,-134,-261,-17399,40.99
3190950,9117,-229,32,-19880,40.86
3191000,9117,676,31,-292,41.16
3191050,9117,-133,-23,20155,41.42
3191100,9117,-149,33,17260,41.11
3191150,9117,615,64,7735,40.39
3191200,9117,191,101,-10450,40.38
3191250,9117,727,57,-24642,40.32
3191300,9118,-41,-65,-10696,40.89
3191350,9118,211,-60,7275,41.04
3191400,9118,-410,-90,17391,41.28
3191450,9118,-461,-7,19869,40.53
3191500,9118,156,-158,280,40.39
3191550,9118,-435,-40,-19927,41.41
3191600,9118,-5,-170,-17198,40.82
3191650,9119,-193,-99,-8023,40.65
3191700,9119,-122,9,10782,41.71
3191750,9119,-390,-10,24614,40.56
3191800,9119,-545,-76,10733,40.83
3191850,9119,-88,-223,-7540,40.87
3191900,9119,-1,-45,-17335,41.44
3191950,9119,173,-95,-19491,40.52
3192000,9120,-7,-197,-23,40.92
3192050,9120,-223,103,20087,40.2
3192100,9120,-66,177,17283,41.05
3192150,9120,-110,-194,7666,40.32
3192200,9120,-243,-15,-10515,41.22
3192250,9120,128,-82,-24548,40.53
3192300,9120,-232,-254,-10748,41.46
3192350,9121,96,-130,7429,40.23
3192400,9121,8,-152,17302,40.64
3192450,9121,-414,-78,19954,40.66
3192500,9121,56,-19,111,40.05
3192550,9121,58,54,-19750,41.12
3192600,9121,-4,-15,-17392,41.41
3192650,9121,-387,-205,-7563,40.86
3192700,9122,-377,-21,10889,40.8
3192750,9122,-487,-37,24401,41.43
3192800,9122,63,-117,10753,40.75
3192850,9122,-476,-156,-7816,40.27
3192900,9122,-25,-262,-17195,40.22
3192950,9122,292,-104,-20324,41.2
3193000,9122,123,-21,-216,40.44
3193050,9123,105,-164,19810,40.98
3193100,9123,-68,75,17121,41.05
3193150,9123,597,-205,7656,40.62
3193200,9123,-210,-3,-10316,41.19
3193250,9123,-215,2,-24373,40.73
3193300,9123,234,83,-10573,40.61
3193350,9123,473,-92,7594,40.78
3193400,9124,1,-137,17374,40.68
3193450,9124,-52,-74,20194,40.86
3193500,9124,21,-281,-158,41.74
3193550,9124,-140,31,-19884,41.32
3193600,9124,340,-16,-16781,41.13
3193650,9124,-353,-172,-7990,40.8
3193700,9124,-60,-177,10995,41.23
3193750,9125,-168,-177,24450,41.03
3193800,9125,281,-69,10363,41.5
3193850,9125,-1,-195,-7813,40.98
3193900,9125,11,-48,-17248,40.64
3193950,9125,6,14,-19937,41.05
3194000,9125,-292,-31,231,39.87
3194050,9125,340,-158,20379,41.26
3194100,9126,84,-21,17490,41.13
3194150,9126,-764,58,7258,40.85
3194200,9126,209,-83,-10461,41.39
3194250,9126,728,-75,-24753,42.04
3194300,9126,154,5,-10671,40.8
3194350,9126,-172,-6,7648,41.26
3194400,9126,-172,-145,17339,40.47
3194450,9127,36,-150,20312,41.66
3194500,9127,-474,-153,-120,40.77
3194550,9127,-416,141,-20428,40.5
3194600,9127,-5,-103,-17287,40.34
3194650,9127,-623,-15,-7228,40.64
3194700,9127,37,70,10963,40.7
3194750,9127,91,-123,24484,40.94
3194800,9128,-238,-116,10600,41.37
3194850,9128,351,136,-7773,40.73
3194900,9128,198,16,-17385,40.85
3194950,9128,-172,23,-19907,40.86
3195000,9128,-38,-34,-354,40.91
3195050,9128,-168,-34,19920,40.41
3195100,9128,-71,13,16978,41.2
3195150,9129,869,31,7826,41.81
3195200,9129,-167,-5,-10656,41.1
3195250,9129,335,20,-24564,40.77
3195300,9129,449,173,-10717,40.71
3195350,9129,-81,26,7230,40.89
3195400,9129,733,-12,17081,41.2
3195450,9129,-424,-66,19782,40.9
3195500,9130,-216,-106,241,41.36
3195550,9130,-131,64,-20262,40.55
3195600,9130,336,-89,-17761,41.29
3195650,9130,-142,-54,-7389,41.15
3195700,9130,-182,-42,10489,40.46
3195750,9130,-707,39,25091,41.21
3195800,9130,-75,-12,10227,40.68
3195850,9131,-183,-15,-7701,41.32
3195900,9131,261,-71,-17526,41.17
3195950,9131,99,-32,-19694,41.15
3196000,9131,-102,59,-263,40.88
3196050,9131,32,66,19759,40.65
3196100,9131,19,-136,17371,41.31
3196150,9131,-602,-157,7419,41.07
3196200,9132,-259,130,-10733,40.4
3196250,9132,57,-172,-24423,40.79
3196300,9132,-404,-63,-10374,40.75
3196350,9132,-155,5,7756,41.5
3196400,9132,-349,-12,17034,40.54
3196450,9132,-336,-78,20016,41.37
3196500,9132,360,-212,-47,41.37
3196550,9133,-87,3,-19968,40.6
3196600,9133,-21,-110,-17143,41.45
3196650,9133,-447,1,-7692,41.02
3196700,9133,-24,129,10987,40.46
3196750,9133,-139,-147,24951,41.46
3196800,9133,-36,-40,10491,41.0
3196850,9133,-39,40,-7346,40.66
3196900,9134,-116,225,-17293,40.88
3196950,9134,-246,26,-19799,40.99
3197000,9134,533,-165,-24,40.99
3197050,9134,124,-91,20070,41.34
3197100,9134,-192,-137,17178,41.13
3197150,9134,90,168,7603,40.24
3197200,9134,-63,37,-10496,40.49
3197250,9135,-105,-30,-24582,41.83
3197300,9135,32,-32,-11127,40.53
3197350,9135,335,20,7556,40.78
3197400,9135,341,-196,17370,40.32
3197450,9135,-289,-30,20098,40.48
3197500,9135,-215,-157,-20,40.06
3197550,9135,-194,-134,-20324,41.5
3197600,9136,-233,-101,-17267,40.85
3197650,9136,-261,108,-7554,41.17
3197700,9136,-128,-46,10431,40.95
3197750,9136,-6,-250,24860,41.15
3197800,9136,349,-44,10888,40.84
3197850,9136,-400,-101,-7754,41.18
3197900,9136,-203,50,-17418,39.61
3197950,9137,-134,-14,-20061,41.07
3198000,9137,96,-94,34,40.63
3198050,9137,219,4,19813,41.3
3198100,9137,286,-207,17372,40.0
3198150,9137,-78,-242,7536,40.61
3198200,9137,-136,-12,-10343,41.26
3198250,9137,-102,-259,-24813,40.96
3198300,9138,230,24,-10475,41.31
3198350,9138,-5,-90,7677,40.56
3198400,9138,0,-183,17062,40.88
3198450,9138,26,7,19672,41.12
3198500,9138,257,-236,-177,41.26
3198550,9138,307,-89,-19919,41.31
3198600,9138,-157,15,-17291,39.93
3198650,9139,298,126,-7706,40.96
3198700,9139,-112,30,10622,40.83
3198750,9139,-334,48,25053,40.61
3198800,9139,-131,-14,10856,40.62
3198850,9139,147,-114,-7328,40.91
3198900,9139,184,60,-17329,40.82
3198950,9139,-39,66,-20154,40.48
3199000,9140,-480,-33,-394,40.15
3199050,9140,111,-47,19697,40.45
3199100,9140,-34,-3,17122,41.16
3199150,9140,-603,-137,7450,40.34
3199200,9140,-240,-149,-10775,41.38
3199250,9140,-185,-44,-24807,40.72
3199300,9140,177,-157,-11148,40.65
3199350,9141,-217,60,7983,41.6
3199400,9141,-307,30,17341,41.46
3199450,9141,-156,-146,20267,40.58
3199500,9141,127,-212,223,41.57
3199550,9141,226,42,-19980,40.7
3199600,9141,437,104,-17342,41.23
3199650,9141,-62,-48,-7511,40.93
3199700,9142,-546,-24,10619,40.79
3199750,9142,331,-100,24516,41.46
3199800,9142,34,71,10707,40.8
3199850,9142,244,-93,-7401,41.06
3199900,9142,-252,-62,-17420,40.96
3199950,9142,-14,-49,-20074,40.61
3200000,9142,-253,-269,-136,41.06
3200050,9143,-521,-15,19695,41.33
3200100,9143,185,-28,17261,40.95
3200150,9143,389,40,7670,40.94
3200200,9143,327,-53,-10576,40.24
3200250,9143,32,29,-24993,40.46
3200300,9143,-732,58,-10627,41.13
3200350,9143,299,24,7803,41.35
3200400,9144,368,85,17503,41.16
3200450,9144,-222,78,20205,40.79
3200500,9144,728,-108,-484,41.03
3200550,9144,155,94,-20132,41.04
3200600,9144,-743,-57,-17260,40.72
3200650,9144,-28,48,-7774,40.5
3200700,9144,-125,-182,10683,41.14
3200750,9145,-677,35,24500,41.09
3200800,9145,-539,-159,10515,40.96
3200850,9145,-389,38,-7781,41.5
3200900,9145,392,-44,-17283,40.99
3200950,9145,-402,-83,-20118,40.33
3201000,9145,-71,11,118,41.14
3201050,9145,-137,-80,19912,40.78
3201100,9146,-89,-83,17401,41.21
3201150,9146,203,6,7474,39.98
3201200,9146,34,-152,-10615,40.92
3201250,9146,-194,-11,-24206,40.94
3201300,9146,-448,-32,-10624,40.88
3201350,9146,6,-15,7359,41.26
3201400,9146,384,-58,17435,40.78
3201450,9147,-29,-55,19928,40.84
3201500,9147,184,-216,123,40.87
3201550,9147,-324,-173,-19972,40.65
3201600,9147,243,156,-17086,40.66
3201650,9147,358,76,-7508,40.11
3201700,9147,-145,-12,10753,41.23
3201750,9147,-369,36,24659,41.21
3201800,9148,-13,-5,10682,41.7
3201850,9148,578,-185,-7484,41.23
3201900,9148,94,-33,-17267,41.42
3201950,9148,261,26,-20178,40.77
3202000,9148,-437,-85,43,41.33
3202050,9148,211,-171,19935,40.98
3202100,9148,-65,-192,17339,40.46
3202150,9149,255,-77,7657,40.89
3202200,9149,-223,17,-10716,41.03
3202250,9149,-93,2,-24592,41.23
3202300,9149,-281,63,-10688,40.99
3202350,9149,7,-234,7750,40.95
3202400,9149,661,-149,17275,40.19
3202450,9149,5,-38,19978,41.4
3202500,9150,227,20,-175,40.87
3202550,9150,-133,-84,-20086,40.98
3202600,9150,-43,-85,-17100,41.6
3202650,9150,-560,-256,-7826,41.15
3202700,9150,-402,63,10683,40.97
3202750,9150,227,-162,24657,41.12
3202800,9150,87,-103,10956,40.5
3202850,9151,-213,-86,-7376,41.62
3202900,9151,-128,-79,-17013,40.78
3202950,9151,-375,-69,-19784,40.78
3203000,9151,64,-67,-68,40.94
3203050,9151,28,-159,19970,41.27
3203100,9151,-179,-179,17099,41.16
3203150,9151,-283,203,7869,41.4
3203200,9152,330,-18,-10778,40.42
3203250,9152,435,-51,-24601,40.64
3203300,9152,276,-120,-10807,41.18
3203350,9152,-260,-65,7785,40.69
3203400,9152,-726,197,17334,40.86
3203450,9152,-96,-122,19791,40.89
3203500,9152,-520,-202,13,40.7
3203550,9153,73,123,-19499,40.31
3203600,9153,-38,-77,-17250,41.18
3203650,9153,-239,-158,-7989,40.27
3203700,9153,5,-263,11089,40.29
3203750,9153,316,-53,24379,40.86
3203800,9153,-596,-18,10931,40.7
3203850,9153,-275,-178,-7939,41.03
3203900,9154,148,-14,-17270,40.08
3203950,9154,130,-67,-19905,40.86
3204000,9154,-7,-74,-71,41.2
3204050,9154,-503,-63,19599,41.23
3204100,9154,647,-102,17172,41.12
3204150,9154,-99,-114,7630,40.74
3204200,9154,69,-138,-10665,41.12
3204250,9155,46,31,-24669,40.77
3204300,9155,-178,-175,-10685,40.98
3204350,9155,222,-130,7397,40.5
3204400,9155,269,-14,17302,40.39
3204450,9155,300,-150,19546,40.91
3204500,9155,-16,-80,-57,40.98
3204550,9155,-572,-45,-19937,41.16
3204600,9156,90,-133,-17468,40.26
3204650,9156,159,-79,-7529,40.92
3204700,9156,32,104,10907,41.52
3204750,9156,-186,-126,24744,41.05
3204800,9156,-369,-239,10700,40.18
3204850,9156,0,65,-7301,40.93
3204900,9156,-324,92,-17616,40.73
3204950,9157,-584,-114,-19631,41.28
3205000,9157,-319,-288,-87,41.83
3205050,9157,-8,-5,19770,41.28
3205100,9157,25,23,17360,40.68
3205150,9157,189,-38,7716,40.39
3205200,9157,-179,-50,-10747,41.15
3205250,9157,-575,-16,-24585,40.92
3205300,9158,126,-315,-10828,40.86
3205350,9158,-57,60,7422,40.19
3205400,9158,-273,-276,17400,40.36
3205450,9158,36,-93,19965,40.61
3205500,9158,-101,1,139,40.91
3205550,9158,-143,-119,-19898,40.33
3205600,9158,46,-149,-17092,40.96
3205650,9159,431,-24,-7418,40.77
3205700,9159,328,-216,10649,41.05
3205750,9159,111,3,24610,40.54
3205800,9159,-244,-187,10657,40.84
3205850,9159,262,-9,-7693,40.94
3205900,9159,-392,159,-17111,40.24
3205950,9159,277,-161,-19958,41.18
3206000,9160,70,-43,-434,41.04
3206050,9160,15,-159,19854,40.88
3206100,9160,23,-165,17236,40.96
3206150,9160,-267,-37,7898,41.39
3206200,9160,-115,-42,-10641,40.0
3206250,9160,-749,81,-24761,40.8
3206300,9160,178,2,-10417,40.55
3206350,9161,-35,-146,7508,39.98
3206400,9161,-87,-43,17298,41.21
3206450,9161,-298,-52,19942,41.09
3206500,9161,182,-58,-519,41.05
3206550,9161,-125,-147,-19958,40.12
3206600,9161,-124,-80,-17571,40.68
3206650,9161,185,15,-7510,40.49
3206700,9162,-154,61,10386,40.05
3206750,9162,-459,-99,24491,41.22
3206800,9162,-32,-34,10389,41.13
3206850,9162,134,-33,-7823,40.88
3206900,9162,93,-216,-17411,40.52
3206950,9162,135,-86,-19773,40.68
3207000,9162,-62,-69,54,40.69
3207050,9163,60,143,20054,40.57
3207100,9163,-242,-73,17281,40.68
3207150,9163,-19,-340,7634,40.89
3207200,9163,-576,-74,-10676,40.62
3207250,9163,-72,-73,-24689,40.06
3207300,9163,100,-88,-10657,40.87
3207350,9163,197,-70,7728,40.09
3207400,9164,286,-67,17530,40.42
3207450,9164,151,-210,19812,40.21
3207500,9164,-582,-140,-139,40.54
3207550,9164,-395,-133,-19958,40.69
3207600,9164,-55,-142,-17130,41.0
3207650,9164,-324,-70,-7608,40.99
3207700,9164,-228,-87,10632,40.71
3207750,9165,-11,-53,24661,41.04
3207800,9165,-28,10,10336,40.4
3207850,9165,-459,42,-7870,40.76
3207900,9165,-147,101,-17543,40.6
3207950,9165,241,-57,-19689,40.11
3208000,9165,450,-3,-288,40.82
3208050,9165,-195,-24,19638,40.63
3208100,9166,-149,-74,17329,40.11
3208150,9166,-153,-36,7530,41.71
3208200,9166,80,-223,-10759,41.33
3208250,9166,-231,-114,-24453,40.68
3208300,9166,147,-153,-10528,41.21
3208350,9166,-523,-29,7742,40.62
3208400,9166,886,-142,17384,41.19
3208450,9167,107,-101,19882,40.62
3208500,9167,211,-65,-4,40.71
3208550,9167,-180,-161,-20168,40.68
3208600,9167,-291,-73,-17037,40.62
3208650,9167,602,-114,-7501,41.42
3208700,9167,-252,190,10714,40.55
3208750,9167,-129,72,24460,41.45
3208800,9168,-245,-164,10710,41.16
3208850,9168,337,-158,-7503,40.83
3208900,9168,-88,-25,-17398,41.1
3208950,9168,-16,40,-19938,41.16
3209000,9168,166,-125,-3,40.51
3209050,9168,510,-275,19964,40.84
3209100,9168,429,-49,17403,41.73
3209150,9169,-283,-4,7661,41.08
3209200,9169,-578,-157,-10604,40.77
3209250,9169,12,30,-24781,40.91
3209300,9169,-76,-85,-10836,40.5
3209350,9169,81,-51,7542,41.55
3209400,9169,461,39,17501,40.35
3209450,9169,-58,49,19986,40.77
3209500,9170,-141,-187,228,41.19
3209550,9170,-53,-155,-19582,40.47
3209600,9170,-44,30,-17503,41.37
3209650,9170,48,-82,-7590,40.79
3209700,9170,-206,-157,10748,40.2
3209750,9170,769,-95,24799,41.44
3209800,9170,-204,-33,10548,40.68
3209850,9171,338,-110,-7823,41.32
3209900,9171,-264,-155,-17469,40.87
3209950,9171,-13,147,-20195,41.35
3210000,9171,77,-24,522,41.14
3210050,9171,-351,-26,20180,40.86
3210100,9171,-114,75,17262,40.02
3210150,9171,160,41,7741,40.61
3210200,9172,68,30,-10610,41.79
3210250,9172,-50,-17,-24346,40.58
3210300,9172,-19,62,-10506,40.71
3210350,9172,99,-212,7517,41.19
3210400,9172,289,-137,17380,40.54
3210450,9172,33,-32,19659,40.13
3210500,9172,-396,23,170,40.95
3210550,9173,671,-101,-20004,40.19
3210600,9173,160,50,-17176,40.84
3210650,9173,717,-27,-7644,41.67
3210700,9173,-275,29,10796,40.35
3210750,9173,-205,-12,24753,40.46
3210800,9173,245,-269,10866,41.01
3210850,9173,266,-2,-7914,40.86
3210900,9174,24,-5,-17292,40.52
3210950,9174,-120,-35,-19813,41.09
3211000,9174,-259,-158,-145,40.6
3211050,9174,-18,60,19846,40.21
3211100,9174,-60,43,17276,40.97
3211150,9174,-392,-46,7682,40.47
3211200,9174,45,-81,-10941,40.6
3211250,9175,-331,-219,-24805,41.24
3211300,9175,-154,2,-11147,41.19
3211350,9175,266,-196,7745,40.31
3211400,9175,-67,-89,17297,41.59
3211450,9175,-2,-129,19635,40.27
3211500,9175,29,8,-414,40.28
3211550,9175,-98,-81,-20095,41.05
3211600,9176,227,-212,-17679,41.09
3211650,9176,-73,-4,-7334,40.77
3211700,9176,-9,-54,10595,41.72
3211750,9176,62,60,24533,40.97
3211800,9176,-235,-37,10677,41.08
3211850,9176,307,-120,-7441,40.69
3211900,9176,234,-39,-17172,40.54
3211950,9177,462,18,-20064,40.33
3212000,9177,72,-146,-135,40.19
3212050,9177,273,-210,20179,40.3
3212100,9177,129,-158,17271,40.51
3212150,9177,-181,87,7433,40.96
3212200,9177,289,10,-11204,40.81
3212250,9177,356,7,-24778,40.78
3212300,9178,-335,-80,-10701,41.48
3212350,9178,117,-23,7502,40.92
3212400,9178,21,-29,17029,40.87
3212450,9178,-8,-150,19597,40.18
3212500,9178,-617,-1,253,40.68
3212550,9178,-78,-109,-20254,40.83
3212600,9178,-87,-156,-17347,41.16
3212650,9179,289,-60,-7969,41.05
3212700,9179,16,-272,10961,40.16
3212750,9179,405,32,24713,40.08
3212800,9179,-148,-99,10912,41.0
3212850,9179,70,-240,-7762,40.49
3212900,9179,79,-70,-17363,40.67
3212950,9179,-124,-50,-19761,40.0
3213000,9180,55,-107,169,40.37
3213050,9180,520,-1,20177,40.52
3213100,9180,-517,-83,17408,41.23
3213150,9180,-359,-65,7832,41.13
3213200,9180,63,-89,-10706,40.62
3213250,9180,-498,49,-24219,40.92
3213300,9180,-85,-44,-10744,40.42
3213350,9181,586,59,7801,40.38
3213400,9181,-7,195,17490,40.53
3213450,9181,136,-117,19762,41.29
3213500,9181,-205,-138,-198,40.5
3213550,9181,20,9,-19620,40.58
3213600,9181,-126,21,-17399,40.7
3213650,9181,-604,30,-7402,41.14
3213700,9182,128,-98,10580,40.96
3213750,9182,-76,37,24614,40.36
3213800,9182,240,8,10341,41.3
3213850,9182,20,0,-7726,40.49
3213900,9182,-33,-202,-17514,40.7
3213950,9182,448,-48,-19892,40.48
3214000,9182,-228,-46,51,40.26
3214050,9183,267,-66,19908,41.1
3214100,9183,-225,20,17474,41.18
3214150,9183,386,-126,7827,41.26
3214200,9183,62,-22,-10727,40.78
3214250,9183,-91,11,-24907,39.99
3214300,9183,-135,-15,-10674,40.74
3214350,9183,547,2,7548,40.65
3214400,9184,359,-323,17154,40.56
3214450,9184,-599,6,19762,41.28
3214500,9184,21,-322,-1,41.48
3214550,9184,274,-48,-20005,41.04
3214600,9184,1,-77,-17356,41.27
3214650,9184,143,-116,-7681,40.95
3214700,9184,-30,-9,10587,41.02
3214750,9185,-25,-35,24599,40.28
3214800,9185,-215,-88,10863,40.82
3214850,9185,-347,-61,-7645,40.47
3214900,9185,200,-71,-17305,41.88
3214950,9185,494,-49,-20241,40.48
3215000,9185,-77,-55,-282,40.84
3215050,9185,375,99,19755,39.99
3215100,9186,-150,-154,17129,41.13
3215150,9186,-5,-5,7742,40.42
3215200,9186,-215,-103,-10383,40.53
3215250,9186,-18,-90,-24556,40.19
3215300,9186,-6,27,-10366,39.95
3215350,9186,-471,-128,7396,40.82
3215400,9186,173,35,17315,41.22
3215450,9187,38,-82,19678,41.09
3215500,9187,-1,-72,-33,40.72
3215550,9187,94,-78,-20136,40.37
3215600,9187,45,41,-17173,41.27
3215650,9187,-348,-47,-7020,40.96
3215700,9187,-89,-75,10484,40.19
3215750,9187,109,-128,25405,41.41
3215800,9188,-30,-63,10724,40.27
3215850,9188,17,130,-7654,40.83
3215900,9188,186,-62,-17204,40.42
3215950,9188,245,-54,-19540,40.36
3216000,9188,-42,-36,130,40.61
3216050,9188,-168,11,19686,40.72
3216100,9188,201,-12,17241,40.72
3216150,9189,321,-85,7774,41.56
3216200,9189,402,-173,-10741,40.92
3216250,9189,336,-26,-24547,40.66
3216300,9189,17,-50,-11110,41.32
3216350,9189,-395,-64,7486,40.72
3216400,9189,-218,-92,17718,41.69
3216450,9189,-417,-149,20044,40.9
3216500,9190,558,-26,16,41.28
3216550,9190,-1,-104,-19954,40.97
3216600,9190,281,-180,-17330,39.94
3216650,9190,-477,5,-7420,40.98
3216700,9190,151,-139,10808,41.12
3216750,9190,462,-107,24516,40.87
3216800,9190,-288,-155,10220,40.61
3216850,9191,-93,36,-7781,40.16
3216900,9191,435,-69,-17328,41.23
3216950,9191,106,-56,-20022,41.26
3217000,9191,-255,133,23,41.17
3217050,9191,52,-71,20105,40.91
3217100,9191,155,-58,17409,41.34
3217150,9191,182,-109,7832,40.68
3217200,9192,-338,-19,-10776,41.49
3217250,9192,-137,-22,-24543,40.92
3217300,9192,69,-77,-11016,40.71
3217350,9192,-412,-176,7750,41.11
3217400,9192,496,-103,17642,40.91
3217450,9192,-51,-17,19820,40.51
3217500,9192,-216,57,-340,41.35
3217550,9193,133,-76,-20073,40.42
3217600,9193,-628,20,-17394,41.44
3217650,9193,-1014,-121,-7769,40.56
3217700,9193,-134,-108,10448,40.64
3217750,9193,52,19,24306,41.05
3217800,9193,285,-125,11301,40.04
3217850,9193,-276,41,-7535,40.47
3217900,9194,648,-217,-17080,40.57
3217950,9194,363,-144,-20140,39.63
3218000,9194,119,-88,-232,40.91
3218050,9194,-293,0,19878,41.14
3218100,9194,123,-62,17214,40.35
3218150,9194,310,213,7389,41.24
3218200,9194,404,-118,-10845,41.48
3218250,9195,236,42,-24726,41.13
3218300,9195,12,-96,-10382,41.16
3218350,9195,-3,-53,7773,40.65
3218400,9195,382,-57,17633,41.15
3218450,9195,-553,115,19991,41.15
3218500,9195,-186,4,28,40.55
